UNC_YEAR,HSCD,COUNTRYCD,COUNTRYNM,TRADE_COUNTRYCD,TRADE_HSCD,TARIFF_AVG,SNDIST,NY_GDP_MKTP_CD,NY_GDP_MKTP_CD_1Y,SP_POP_TOTL,PA_NUS_FCRF,IC_BUS_EASE_DFRN_DB,KMDIST,TRADE_HSCD_COUNTRYCD,KR_TRADE_HSCD_COUNTRYCD
2018,903033,643,Russian Federation,246605953599,2315328561.0,4.7,4644.925391,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,30782200.0,681221.7224928052
2018,903033,682,Saudi Arabia,148653112350,2315328561.0,4.5,5323.956926,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973,14909009.0,224733.44284739604
2018,903033,699,India,517005871911,2315328561.0,6.0,5462.213667,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,57329920.0,2362723.674872838
2018,903033,702,Singapore,385054245178,2315328561.0,0.0,8180.552592,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,44736916.0,227010.17861295003
2018,903033,704,Viet Nam,238190033672,2315328561.0,1.4,7272.965321,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,18666613.0,1192603.3170131047
2018,903033,710,South Africa,96117430662,2315328561.0,0.0,8410.886198,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,7745763.0,55518.737881854846
2018,903033,724,Spain,380074959825,2315328561.0,0.1,4870.31375,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,45273096.0,138280.4057107482
2018,903033,757,Switzerland,289593607423,2315328561.0,0.0,4426.861062,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,24015775.0,63831.485923417255
2018,903033,784,United Arab Emirates,254510973245,2315328561.0,4.5,5504.026566,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,23895837.0,228812.31389441853
2018,903033,792,Turkey,234394880098,2315328561.0,0.8,3829.591717,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,38031750.0,463839.8244705152
2018,903033,818,Egypt,94326188483,2315328561.0,3.7,4458.7848,249712999437,235733695652,98423595.0,6.870325,55.79763,8497.368164,6613811.0,171227.22943942665
2018,903033,826,United Kingdom,723877103929,2315328561.0,0.1,4771.536715,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,67492322.0,304717.1951107695
2018,903033,842,USA,2629608381499,2315328561.0,,7865.847612,20580159776000,19519353692000,326687501.0,1.0,83.35241,11065.70215,363949326.0,8790098.369986836
2018,902990,36,Australia,240422685574,1592618819.0,1.6,12278.42725,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,5070754.0,62627.812849250884
2018,902990,40,Austria,186965232670,1592618819.0,0.4,3618.345197,455094861902,417237869116,8840521.0,,78.70694,8289.029297,11449288.0,60838.44024802824
2018,902990,56,Belgium,461444842911,1592618819.0,0.4,4135.613942,543734366831,502698069367,11427054.0,,72.18146,8722.114258,26850308.0,129624.89447086358
2018,902990,76,Brazil,185290138433,1592618819.0,15.2,10483.1165,1885482534238,2062831045936,209469333.0,2.156089151,55.80145,18364.50586,36846878.0,358077.4998496758
2018,902990,104,Myanmar,21113013351,1592618819.0,3.1,5190.908847,76168043982,68945867478,53708395.0,933.5704541,42.97482,3796.142578,122439.0,3520.658214478868
2018,902990,124,Canada,462631936513,1592618819.0,0.0,8102.706605,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,12115468.0,80076.39492958933
2018,902990,152,Chile,75903274076,1592618819.0,3.2,10718.41294,298258019275,277044950259,18729160.0,495.2728776,71.951,18375.18164,2064646.0,20631.792424660198
2018,902990,156,China,2162214649902,1592618819.0,7.4,6790.334591,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.651062,43952675.0,1850977.6068111097
2018,902990,203,Czechia,186473607616,1592618819.0,0.4,3181.897983,248908731818,218628940952,10629928.0,19.57058333,76.42162,8262.0625,20265275.0,101906.12147876271
2018,902990,251,France,667420759741,1592618819.0,0.4,4165.529641,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,39010290.0,195116.91605229236
2018,902990,276,Germany,1315409332891,1592618819.0,0.4,4420.785104,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,72294159.0,473006.73952848976
2018,902990,320,Guatemala,13969525515,1592618819.0,0.0,7472.959006,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,64905.0,5955.308444402514
2018,902990,344,"China, Hong Kong SAR",643394798125,1592618819.0,0.0,6575.465352,361696880781,341244161577,7451000.0,7.756,85.04858,2095.842529,99486510.0,372324.3855510623
2018,902990,360,Indonesia,191443243509,1592618819.0,4.7,8839.671044,1042240309413,1015618742566,267663435.0,10461.24,66.70627333,5291.683594,53766868.0,951579.7261766642
2018,902990,364,Iran,49556486747,1592618819.0,5.0,4545.483931,453996479250,445345256459,81800269.0,18414.44801,55.69678,6562.448242,1766196.0,17420.70988260958
2018,902990,381,Italy,506856859377,1592618819.0,0.4,3600.735457,2091544955092,1961796197354,60421760.0,,73.19206,8982.65918,12471513.0,109348.45813587471
2018,902990,392,Japan,759875312417,1592618819.0,0.0,7705.779002,4954806619995,4866864409658,126529100.0,97.59565828,78.09557667,1156.669556,195604679.0,2397240.6508002575
2018,902990,398,Kazakhstan,34721768925,1592618819.0,4.7,5263.462059,179339994859,166805800596,18276498.5,152.1291667,76.87746,4227.771973,493240.0,16361.320785896482
2018,902990,414,Kuwait,37380235154,1592618819.0,4.5,5669.426807,140645364238,120707220574,4137312.0,0.283583333,61.78943,7181.024902,486033.0,6708.013744678655
2018,902990,458,Malaysia,221735105989,1592618819.0,0.0,7381.584679,358715057124,319112136545,31528585.0,3.15090855,78.77204,4614.067383,7791298.0,56504.97287991397
2018,902990,484,Mexico,473441791355,1592618819.0,0.0,9354.596128,1222348807283,1158913035796,126190788.0,12.77199167,73.42948,12066.00781,117812829.0,1324980.9076436136
2018,902990,496,Mongolia,6125977140,1592618819.0,5.0,5981.960141,13108769496,11425755280,3170208.0,1523.9275,67.40642,2003.103271,36046.0,2779.392859014205
2018,902990,528,Netherlands,548417493258,1592618819.0,0.4,4174.153796,914043438180,833869641687,17231624.0,,76.08463,8573.182617,16179770.0,115276.1258498693
2018,902990,554,New Zealand,45058310241,1592618819.0,0.0,14179.67418,207920613962,205415864858,4841000.0,1.219407142,87.02213,10293.83691,624473.0,4633.35354451281
2018,902990,579,Norway,92821296616,1592618819.0,0.0,3622.249181,434166615432,398393955269,5311916.0,5.875,82.65956,7730.766602,2956971.0,24444.471099946724
2018,902990,604,Peru,43743198163,1592618819.0,0.0,10730.37891,222044970486,211007207484,31989256.0,2.701899026,67.76048,16329.76465,1238990.0,38256.07503401762
2018,902990,608,Philippines,119619804041,1592618819.0,0.9,7592.425948,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,5509358.0,181314.82304780217
2018,902990,616,Poland,271014771734,1592618819.0,0.4,3743.228078,587411745162,526508877305,37974750.0,3.160616667,77.85723,7753.967285,19693269.0,83423.88156624095
2018,902990,643,Russian Federation,246605953599,1592618819.0,4.7,3931.32053,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,24419029.0,701117.9612657902
2018,902990,682,Saudi Arabia,148653112350,1592618819.0,4.5,5778.836036,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973,860946.0,56407.101627300326
2018,902990,699,India,517005871911,1592618819.0,6.0,6065.014974,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,52557038.0,2628150.471592814
2018,902990,702,Singapore,385054245178,1592618819.0,0.0,8266.719151,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,31526156.0,79083.58648964897
2018,902990,704,Viet Nam,238190033672,1592618819.0,1.4,6282.795722,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,14684590.0,722828.2580352362
2018,902990,710,South Africa,96117430662,1592618819.0,0.0,8379.118948,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,4539510.0,74657.78330202855
2018,902990,724,Spain,380074959825,1592618819.0,0.4,4900.917814,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,67504410.0,323280.9152454054
2018,902990,757,Switzerland,289593607423,1592618819.0,0.0,4419.349515,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,23235709.0,34125.95783067785
2018,902990,784,United Arab Emirates,254510973245,1592618819.0,4.5,5862.534543,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,2635843.0,101894.88602633159
2018,902990,792,Turkey,234394880098,1592618819.0,1.1,3706.843313,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,6430129.0,140270.5291004452
2018,902990,818,Egypt,94326188483,1592618819.0,1.5,4531.990936,249712999437,235733695652,98423595.0,6.870325,55.79763,8497.368164,415834.0,75473.55512785283
2018,902990,826,United Kingdom,723877103929,1592618819.0,0.4,4413.827325,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,45118576.0,211452.39100900656
2018,902990,842,USA,2629608381499,1592618819.0,,8231.593522,20580159776000,19519353692000,326687501.0,1.0,83.35241,11065.70215,223952734.0,7753394.364364273
2018,902920,12,Algeria,42196119729,5823123360.0,4.1,2946.391968,175405660377,170163165961,42228429.0,100.6914333,46.22686,9954.009766,6013178.0,74065.54420588397
2018,902920,36,Australia,240422685574,5823123360.0,1.6,12219.58764,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,18107399.0,112272.40335026599
2018,902920,40,Austria,186965232670,5823123360.0,0.5,4251.116443,455094861902,417237869116,8840521.0,,78.70694,8289.029297,47694116.0,263424.4028116399
2018,902920,56,Belgium,461444842911,5823123360.0,0.5,4389.492439,543734366831,502698069367,11427054.0,,72.18146,8722.114258,68456504.0,240062.61888763387
2018,902920,76,Brazil,185290138433,5823123360.0,17.1,10011.86805,1885482534238,2062831045936,209469333.0,2.156089151,55.80145,18364.50586,42469280.0,225353.14732189276
2018,902920,104,Myanmar,21113013351,5823123360.0,3.7,6665.581436,76168043982,68945867478,53708395.0,933.5704541,42.97482,3796.142578,713856.0,9699.726032319091
2018,902920,124,Canada,462631936513,5823123360.0,0.0,8244.586223,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,462978305.0,1017749.628800512
2018,902920,144,Sri Lanka,18419136335,5823123360.0,0.0,7526.136981,88425889592,87428125558,21670000.0,129.0690309,59.95122,5840.512695,321921.0,8374.012055638994
2018,902920,152,Chile,75903274076,5823123360.0,3.3,10785.79354,298258019275,277044950259,18729160.0,495.2728776,71.951,18375.18164,3933362.0,32778.43280357817
2018,902920,156,China,2162214649902,5823123360.0,9.9,7048.293628,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.651062,144555681.0,1869872.4924973028
2018,902920,203,Czechia,186473607616,5823123360.0,0.5,3546.447422,248908731818,218628940952,10629928.0,19.57058333,76.42162,8262.0625,66090073.0,774936.273652417
2018,902920,251,France,667420759741,5823123360.0,0.5,4282.961614,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,177849735.0,2522804.232139066
2018,902920,276,Germany,1315409332891,5823123360.0,0.5,4455.868897,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,1263703423.0,6922192.276057554
2018,902920,320,Guatemala,13969525515,5823123360.0,0.0,7522.51215,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,336231.0,19120.865585953936
2018,902920,344,"China, Hong Kong SAR",643394798125,5823123360.0,0.0,7244.950614,361696880781,341244161577,7451000.0,7.756,85.04858,2095.842529,23021951.0,85454.56189809494
2018,902920,360,Indonesia,191443243509,5823123360.0,4.7,8984.279426,1042240309413,1015618742566,267663435.0,10461.24,66.70627333,5291.683594,54646597.0,1647455.6350294002
2018,902920,364,Iran,49556486747,5823123360.0,15.2,4383.864164,453996479250,445345256459,81800269.0,18414.44801,55.69678,6562.448242,10024966.0,245471.35613547632
2018,902920,381,Italy,506856859377,5823123360.0,0.5,3684.989029,2091544955092,1961796197354,60421760.0,,73.19206,8982.65918,104924874.0,1613652.487812139
2018,902920,392,Japan,759875312417,5823123360.0,0.0,7866.401884,4954806619995,4866864409658,126529100.0,97.59565828,78.09557667,1156.669556,224001438.0,3821437.29907613
2018,902920,398,Kazakhstan,34721768925,5823123360.0,5.8,5119.715809,179339994859,166805800596,18276498.5,152.1291667,76.87746,4227.771973,632034.0,7103.939065066124
2018,902920,414,Kuwait,37380235154,5823123360.0,4.5,5520.037341,140645364238,120707220574,4137312.0,0.283583333,61.78943,7181.024902,471238.0,5942.679432436816
2018,902920,458,Malaysia,221735105989,5823123360.0,0.0,7689.190439,358715057124,319112136545,31528585.0,3.15090855,78.77204,4614.067383,17546018.0,113570.85315369774
2018,902920,484,Mexico,473441791355,5823123360.0,0.0,10268.1989,1222348807283,1158913035796,126190788.0,12.77199167,73.42948,12066.00781,257188008.0,7464701.172911964
2018,902920,496,Mongolia,6125977140,5823123360.0,5.0,6622.658384,13108769496,11425755280,3170208.0,1523.9275,67.40642,2003.103271,303501.0,9274.846330410943
2018,902920,528,Netherlands,548417493258,5823123360.0,0.5,4392.686999,914043438180,833869641687,17231624.0,,76.08463,8573.182617,56286157.0,398342.62728444353
2018,902920,554,New Zealand,45058310241,5823123360.0,0.0,13973.29904,207920613962,205415864858,4841000.0,1.219407142,87.02213,10293.83691,2519587.0,24597.57113617418
2018,902920,579,Norway,92821296616,5823123360.0,0.0,4063.959711,434166615432,398393955269,5311916.0,5.875,82.65956,7730.766602,4681058.0,39542.94346975271
2018,902920,604,Peru,43743198163,5823123360.0,0.0,10721.0734,222044970486,211007207484,31989256.0,2.701899026,67.76048,16329.76465,2663547.0,54922.205495038375
2018,902920,608,Philippines,119619804041,5823123360.0,3.8,8319.998667,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,5575412.0,106713.87961284125
2018,902920,616,Poland,271014771734,5823123360.0,0.5,3973.916748,587411745162,526508877305,37974750.0,3.160616667,77.85723,7753.967285,61469252.0,504358.59043543955
2018,902920,643,Russian Federation,246605953599,5823123360.0,6.1,4057.165522,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,40220236.0,1580331.546772999
2018,902920,682,Saudi Arabia,148653112350,5823123360.0,4.5,6038.629262,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973,2060738.0,33851.9871651533
2018,902920,699,India,517005871911,5823123360.0,6.3,6110.327859,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,10014498.0,225746.93715483227
2018,902920,702,Singapore,385054245178,5823123360.0,0.0,8111.996495,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,5035063.0,32258.80596654073
2018,902920,704,Viet Nam,238190033672,5823123360.0,8.0,5355.628254,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,13509409.0,1181970.194548242
2018,902920,710,South Africa,96117430662,5823123360.0,0.0,8494.378993,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,42250285.0,275589.76492709876
2018,902920,724,Spain,380074959825,5823123360.0,0.5,5538.6497,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,193247073.0,1399418.9207327217
2018,902920,757,Switzerland,289593607423,5823123360.0,0.0,4689.693244,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,7458555.0,50038.83151218073
2018,902920,784,United Arab Emirates,254510973245,5823123360.0,4.5,5668.463547,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,7870836.0,159025.84687187287
2018,902920,792,Turkey,234394880098,5823123360.0,1.1,4119.165674,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,132591357.0,2448703.6078125034
2018,902920,818,Egypt,94326188483,5823123360.0,0.0,5011.95077,249712999437,235733695652,98423595.0,6.870325,55.79763,8497.368164,1563997.0,104604.244135534
2018,902920,826,United Kingdom,723877103929,5823123360.0,0.5,4570.768824,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,191616839.0,2527612.540431908
2018,902920,842,USA,2629608381499,5823123360.0,,8332.328949,20580159776000,19519353692000,326687501.0,1.0,83.35241,11065.70215,1441800793.0,13619352.23662704
2018,902910,36,Australia,240422685574,1132523949.0,1.6,12952.37011,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,14953929.0,71609.21453004127
2018,902910,40,Austria,186965232670,1132523949.0,0.3,3959.846754,455094861902,417237869116,8840521.0,,78.70694,8289.029297,20703481.0,22727.19077069122
2018,902910,56,Belgium,461444842911,1132523949.0,0.3,4063.829935,543734366831,502698069367,11427054.0,,72.18146,8722.114258,12764729.0,50984.876299449
2018,902910,76,Brazil,185290138433,1132523949.0,15.2,10444.34994,1885482534238,2062831045936,209469333.0,2.156089151,55.80145,18364.50586,7479750.0,152216.34504975437
2018,902910,104,Myanmar,21113013351,1132523949.0,1.4,6523.549885,76168043982,68945867478,53708395.0,933.5704541,42.97482,3796.142578,122384.0,7636.109881325456
2018,902910,124,Canada,462631936513,1132523949.0,0.0,7864.226114,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,19701449.0,33652.88817644292
2018,902910,144,Sri Lanka,18419136335,1132523949.0,0.0,6701.507474,88425889592,87428125558,21670000.0,129.0690309,59.95122,5840.512695,279155.0,14286.688226041146
2018,902910,152,Chile,75903274076,1132523949.0,3.2,11246.78178,298258019275,277044950259,18729160.0,495.2728776,71.951,18375.18164,3717953.0,47063.8945143846
2018,902910,156,China,2162214649902,1132523949.0,11.8,7126.038949,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.651062,35389696.0,557243.7343319196
2018,902910,203,Czechia,186473607616,1132523949.0,0.3,3625.19248,248908731818,218628940952,10629928.0,19.57058333,76.42162,8262.0625,19127819.0,91879.40815113831
2018,902910,251,France,667420759741,1132523949.0,0.3,4441.411449,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,56004425.0,136803.80189180054
2018,902910,276,Germany,1315409332891,1132523949.0,0.3,4424.229641,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,135555747.0,771391.1209750875
2018,902910,320,Guatemala,13969525515,1132523949.0,0.0,8140.666682,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,458137.0,20131.63576987045
2018,902910,344,"China, Hong Kong SAR",643394798125,1132523949.0,0.0,6907.069002,361696880781,341244161577,7451000.0,7.756,85.04858,2095.842529,95595410.0,294147.40174155426
2018,902910,360,Indonesia,191443243509,1132523949.0,4.7,9064.575859,1042240309413,1015618742566,267663435.0,10461.24,66.70627333,5291.683594,4699371.0,259746.10485445455
2018,902910,364,Iran,49556486747,1132523949.0,15.0,4187.704745,453996479250,445345256459,81800269.0,18414.44801,55.69678,6562.448242,1073668.0,29825.97575428813
2018,902910,381,Italy,506856859377,1132523949.0,0.3,3272.811784,2091544955092,1961796197354,60421760.0,,73.19206,8982.65918,37708545.0,77653.22613522556
2018,902910,392,Japan,759875312417,1132523949.0,0.0,7577.105645,4954806619995,4866864409658,126529100.0,97.59565828,78.09557667,1156.669556,28448950.0,266418.4706639467
2018,902910,398,Kazakhstan,34721768925,1132523949.0,5.0,5350.486785,179339994859,166805800596,18276498.5,152.1291667,76.87746,4227.771973,3415192.0,43391.036406694206
2018,902910,414,Kuwait,37380235154,1132523949.0,4.5,5266.36949,140645364238,120707220574,4137312.0,0.283583333,61.78943,7181.024902,416121.0,6918.1118331057205
2018,902910,458,Malaysia,221735105989,1132523949.0,0.0,7460.416357,358715057124,319112136545,31528585.0,3.15090855,78.77204,4614.067383,7764548.0,53627.55776856869
2018,902910,484,Mexico,473441791355,1132523949.0,2.4,9298.144122,1222348807283,1158913035796,126190788.0,12.77199167,73.42948,12066.00781,14531463.0,200663.13443469905
2018,902910,496,Mongolia,6125977140,1132523949.0,5.0,5870.702134,13108769496,11425755280,3170208.0,1523.9275,67.40642,2003.103271,63059.0,4413.727295473432
2018,902910,528,Netherlands,548417493258,1132523949.0,0.3,4413.931317,914043438180,833869641687,17231624.0,,76.08463,8573.182617,28204898.0,48038.97730766517
2018,902910,554,New Zealand,45058310241,1132523949.0,0.0,13547.50668,207920613962,205415864858,4841000.0,1.219407142,87.02213,10293.83691,2837532.0,22981.41199935814
2018,902910,579,Norway,92821296616,1132523949.0,0.0,3907.02462,434166615432,398393955269,5311916.0,5.875,82.65956,7730.766602,10336037.0,27920.758438702156
2018,902910,604,Peru,43743198163,1132523949.0,0.0,10530.4652,222044970486,211007207484,31989256.0,2.701899026,67.76048,16329.76465,1125582.0,39081.74507722677
2018,902910,608,Philippines,119619804041,1132523949.0,0.9,7314.568806,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,1265267.0,53226.748680927856
2018,902910,616,Poland,271014771734,1132523949.0,0.3,3634.809645,587411745162,526508877305,37974750.0,3.160616667,77.85723,7753.967285,22559492.0,67750.96301131543
2018,902910,643,Russian Federation,246605953599,1132523949.0,5.9,3927.002669,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,26602064.0,579399.6414036996
2018,902910,682,Saudi Arabia,148653112350,1132523949.0,4.5,5341.851322,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973,3678373.0,79442.50787441521
2018,902910,699,India,517005871911,1132523949.0,7.2,5853.105829,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,5455198.0,411120.18867115997
2018,902910,702,Singapore,385054245178,1132523949.0,0.0,8099.527834,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,7728585.0,20644.752976093452
2018,902910,704,Viet Nam,238190033672,1132523949.0,11.4,7185.587729,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,3939976.0,586702.4984950183
2018,902910,710,South Africa,96117430662,1132523949.0,0.0,8620.514328,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,7734635.0,76205.15018377537
2018,902910,724,Spain,380074959825,1132523949.0,0.3,4495.020331,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,25591100.0,88803.25592523276
2018,902910,757,Switzerland,289593607423,1132523949.0,0.0,4462.462313,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,10346216.0,12525.214345172222
2018,902910,784,United Arab Emirates,254510973245,1132523949.0,4.5,5913.478005,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,2544131.0,87130.17947326541
2018,902910,792,Turkey,234394880098,1132523949.0,0.6,4393.906686,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,53661011.0,1193148.6323184522
2018,902910,818,Egypt,94326188483,1132523949.0,1.5,3836.768071,249712999437,235733695652,98423595.0,6.870325,55.79763,8497.368164,2924524.0,87949.00680120231
2018,902910,826,United Kingdom,723877103929,1132523949.0,0.3,4194.315562,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,78161061.0,204096.18844591314
2018,902910,842,USA,2629608381499,1132523949.0,,7563.85721,20580159776000,19519353692000,326687501.0,1.0,83.35241,11065.70215,127295949.0,2684203.5621931287
2018,902790,12,Algeria,42196119729,12281367982.0,4.1,4431.893298,175405660377,170163165961,42228429.0,100.6914333,46.22686,9954.009766,23819445.0,346715.57646937296
2018,902790,36,Australia,240422685574,12281367982.0,0.0,12295.02962,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,165022095.0,868169.116945486
2018,902790,40,Austria,186965232670,12281367982.0,0.1,4267.640673,455094861902,417237869116,8840521.0,,78.70694,8289.029297,113818455.0,1051543.6578290772
2018,902790,56,Belgium,461444842911,12281367982.0,0.1,4192.418219,543734366831,502698069367,11427054.0,,72.18146,8722.114258,283672273.0,1483251.253557492
2018,902790,76,Brazil,185290138433,12281367982.0,3.3,10174.13002,1885482534238,2062831045936,209469333.0,2.156089151,55.80145,18364.50586,115732463.0,1658303.204423122
2018,902790,104,Myanmar,21113013351,12281367982.0,1.4,7211.739043,76168043982,68945867478,53708395.0,933.5704541,42.97482,3796.142578,13864528.0,462310.5098442273
2018,902790,124,Canada,462631936513,12281367982.0,0.0,8178.722656,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,236876381.0,1417832.0509330607
2018,902790,144,Sri Lanka,18419136335,12281367982.0,0.0,7063.261827,88425889592,87428125558,21670000.0,129.0690309,59.95122,5840.512695,5014323.0,26446.19366159727
2018,902790,152,Chile,75903274076,12281367982.0,3.2,10802.84861,298258019275,277044950259,18729160.0,495.2728776,71.951,18375.18164,28527459.0,261345.90436056457
2018,902790,156,China,2162214649902,12281367982.0,1.7,6601.21643,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.651062,1171627669.0,19911457.24175884
2018,902790,203,Czechia,186473607616,12281367982.0,0.1,4497.616023,248908731818,218628940952,10629928.0,19.57058333,76.42162,8262.0625,95629932.0,1174674.5381245168
2018,902790,251,France,667420759741,12281367982.0,0.1,4695.567875,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,415282232.0,3495873.772954301
2018,902790,276,Germany,1315409332891,12281367982.0,0.1,4806.650086,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,1250266509.0,6639909.518654103
2018,902790,320,Guatemala,13969525515,12281367982.0,0.0,9247.378662,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,3262523.0,71561.11014651808
2018,902790,344,"China, Hong Kong SAR",643394798125,12281367982.0,0.0,7195.476253,361696880781,341244161577,7451000.0,7.756,85.04858,2095.842529,349563999.0,4123055.5325966193
2018,902790,360,Indonesia,191443243509,12281367982.0,3.1,8530.491653,1042240309413,1015618742566,267663435.0,10461.24,66.70627333,5291.683594,31901743.0,1204660.1371785516
2018,902790,364,Iran,49556486747,12281367982.0,11.3,4792.89784,453996479250,445345256459,81800269.0,18414.44801,55.69678,6562.448242,22986823.0,608393.9905591833
2018,902790,381,Italy,506856859377,12281367982.0,0.1,4811.46239,2091544955092,1961796197354,60421760.0,,73.19206,8982.65918,258258775.0,1632035.0328935843
2018,902790,392,Japan,759875312417,12281367982.0,0.0,8090.910522,4954806619995,4866864409658,126529100.0,97.59565828,78.09557667,1156.669556,687884611.0,9461737.82588063
2018,902790,398,Kazakhstan,34721768925,12281367982.0,1.9,5066.966487,179339994859,166805800596,18276498.5,152.1291667,76.87746,4227.771973,9955732.0,103815.48554139101
2018,902790,414,Kuwait,37380235154,12281367982.0,0.0,4767.336275,140645364238,120707220574,4137312.0,0.283583333,61.78943,7181.024902,24790549.0,350116.8912899246
2018,902790,458,Malaysia,221735105989,12281367982.0,0.0,7746.772055,358715057124,319112136545,31528585.0,3.15090855,78.77204,4614.067383,86315975.0,1072954.6101921264
2018,902790,484,Mexico,473441791355,12281367982.0,0.0,9241.992738,1222348807283,1158913035796,126190788.0,12.77199167,73.42948,12066.00781,207487793.0,3715744.665985575
2018,902790,496,Mongolia,6125977140,12281367982.0,5.0,6418.860774,13108769496,11425755280,3170208.0,1523.9275,67.40642,2003.103271,1089686.0,34823.82955912289
2018,902790,528,Netherlands,548417493258,12281367982.0,0.1,4566.840179,914043438180,833869641687,17231624.0,,76.08463,8573.182617,482890542.0,1846912.5124867198
2018,902790,554,New Zealand,45058310241,12281367982.0,0.0,13698.618,207920613962,205415864858,4841000.0,1.219407142,87.02213,10293.83691,18269007.0,67658.55396019525
2018,902790,579,Norway,92821296616,12281367982.0,0.0,4763.652025,434166615432,398393955269,5311916.0,5.875,82.65956,7730.766602,44820935.0,129081.27767409265
2018,902790,604,Peru,43743198163,12281367982.0,0.0,11298.04557,222044970486,211007207484,31989256.0,2.701899026,67.76048,16329.76465,18896121.0,65075.340866187944
2018,902790,608,Philippines,119619804041,12281367982.0,0.0,8086.578414,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,29477023.0,823042.3491945438
